年,月,日,時,波高,週期,波向,風速,風向
2025 ,10 ,2 ,17 ,0.37,4.3,236,3,283
2025 ,10 ,2 ,18 ,0.35,4,236,2.3,290
2025 ,10 ,2 ,19 ,0.32,4.1,33,1.8,334
2025 ,10 ,2 ,20 ,0.3,3.9,22,1.4,3
2025 ,10 ,2 ,21 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,2 ,22 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,2 ,23 ,0.29,3.9,22,1.7,284
2025 ,10 ,3 ,0 ,0.26,3.9,33,1.9,282
2025 ,10 ,3 ,1 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,3 ,2 ,0.24,3.8,11,1.7,272
2025 ,10 ,3 ,3 ,0.33,4.1,247,2.4,261
2025 ,10 ,3 ,4 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,3 ,5 ,0.27,4.2,33,-9.9,-9.9
2025 ,10 ,3 ,6 ,0.27,4.3,45,-9.9,-9.9
2025 ,10 ,3 ,7 ,0.28,4.4,22,1.6,331
2025 ,10 ,3 ,8 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,3 ,9 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,3 ,10 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,3 ,11 ,0.29,4.2,11,2.7,334
2025 ,10 ,3 ,12 ,0.3,4.7,22,4.1,334
2025 ,10 ,3 ,13 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,3 ,14 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,3 ,15 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,3 ,16 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,3 ,17 ,0.3,4,22,3.7,348
2025 ,10 ,3 ,18 ,0.34,4.2,33,2.9,1
2025 ,10 ,3 ,19 ,0.37,4,0,3.9,17
2025 ,10 ,3 ,20 ,0.33,3.7,11,5.5,27
2025 ,10 ,3 ,21 ,0.34,3.4,22,5.2,38
2025 ,10 ,3 ,22 ,0.39,3.4,33,4.5,45
2025 ,10 ,3 ,23 ,0.37,3.5,22,4.9,39
2025 ,10 ,4 ,0 ,0.35,3.4,11,4,52
2025 ,10 ,4 ,1 ,0.31,3.8,11,2.2,63
2025 ,10 ,4 ,2 ,0.27,3.8,0,3.7,167
2025 ,10 ,4 ,3 ,0.29,4,33,1.7,163
2025 ,10 ,4 ,4 ,0.28,4,45,-9.9,-9.9
2025 ,10 ,4 ,5 ,0.3,4.2,33,1.2,33
2025 ,10 ,4 ,6 ,0.31,4.1,33,2.6,41
2025 ,10 ,4 ,7 ,0.34,4.1,33,2.3,38
2025 ,10 ,4 ,8 ,0.3,3.9,33,1.5,48
2025 ,10 ,4 ,9 ,0.31,4.1,22,2.5,5
2025 ,10 ,4 ,10 ,0.34,3.8,33,3.1,352
2025 ,10 ,4 ,11 ,0.29,3.8,22,1.6,349
2025 ,10 ,4 ,12 ,0.24,3.7,11,2.1,330
2025 ,10 ,4 ,13 ,0.22,3.8,22,3.8,311
2025 ,10 ,4 ,14 ,0.22,4,22,4,318
2025 ,10 ,4 ,15 ,0.26,4,281,4.6,323
2025 ,10 ,4 ,16 ,0.3,4.1,303,3.4,333
2025 ,10 ,4 ,17 ,0.3,4.3,22,2.8,338
2025 ,10 ,4 ,18 ,0.32,4.2,45,2,1
2025 ,10 ,4 ,19 ,0.3,4,45,-9.9,-9.9
2025 ,10 ,4 ,20 ,0.37,4.2,326,-9.9,-9.9
2025 ,10 ,4 ,21 ,0.39,4.2,247,-9.9,-9.9
2025 ,10 ,4 ,22 ,0.32,4.1,236,-9.9,-9.9
2025 ,10 ,4 ,23 ,0.34,4.5,258,1.3,229
2025 ,10 ,5 ,0 ,0.3,4.3,292,1.6,301
2025 ,10 ,5 ,1 ,0.27,3.9,33,2.9,314
2025 ,10 ,5 ,2 ,0.29,4.9,247,1.6,322
2025 ,10 ,5 ,3 ,0.26,4.3,326,-9.9,-9.9
2025 ,10 ,5 ,4 ,0.29,4.8,247,-9.9,-9.9
2025 ,10 ,5 ,5 ,0.33,4.8,258,1.5,13
2025 ,10 ,5 ,6 ,0.46,6.1,258,1.2,9
2025 ,10 ,5 ,7 ,0.42,5.3,258,2.3,37
2025 ,10 ,5 ,8 ,0.48,5.3,247,2.2,38
2025 ,10 ,5 ,9 ,0.54,5.4,247,2.4,32
2025 ,10 ,5 ,10 ,0.51,5.6,247,2.1,30
2025 ,10 ,5 ,11 ,0.43,5.5,247,2.3,355
2025 ,10 ,5 ,12 ,0.37,4.8,270,3.6,355
2025 ,10 ,5 ,13 ,0.41,5.7,247,3.7,341
2025 ,10 ,5 ,14 ,0.34,5.5,247,3.9,320
2025 ,10 ,5 ,15 ,0.34,5.3,270,4.7,317
2025 ,10 ,5 ,16 ,0.43,5.8,270,3.5,315
2025 ,10 ,5 ,17 ,0.47,5.2,258,3,331
2025 ,10 ,5 ,18 ,0.54,5,225,2.7,315
2025 ,10 ,5 ,19 ,0.45,5.3,247,1.9,325
2025 ,10 ,5 ,20 ,0.47,5.2,247,1.9,336
2025 ,10 ,5 ,21 ,0.46,4.9,258,1.6,5
2025 ,10 ,5 ,22 ,0.54,5.7,247,2.3,326
2025 ,10 ,5 ,23 ,0.46,5.6,270,1.9,360
2025 ,10 ,6 ,0 ,0.44,5.1,281,2.4,352
2025 ,10 ,6 ,1 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,6 ,2 ,0.43,5.7,292,2.5,330
2025 ,10 ,6 ,3 ,0.44,5.6,292,2.8,343
2025 ,10 ,6 ,4 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,6 ,5 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,6 ,6 ,0.38,4.9,281,3.6,353
2025 ,10 ,6 ,7 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,6 ,8 ,0.41,4.6,270,3.4,53
2025 ,10 ,6 ,9 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,6 ,10 ,0.43,4.9,258,2.9,2
2025 ,10 ,6 ,11 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,6 ,12 ,0.47,5.8,258,2.4,327
2025 ,10 ,6 ,13 ,0.43,4.9,281,2.8,309
2025 ,10 ,6 ,14 ,0.36,4.6,292,3.9,309
2025 ,10 ,6 ,15 ,0.44,4.7,236,5.9,339
2025 ,10 ,6 ,16 ,0.48,4.9,247,5.2,7
2025 ,10 ,6 ,17 ,0.54,4.2,258,5.2,5
2025 ,10 ,6 ,18 ,0.47,4.1,11,5.3,16
2025 ,10 ,6 ,19 ,0.53,4.4,236,5.3,13
2025 ,10 ,6 ,20 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,6 ,21 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,6 ,22 ,0.54,4.2,33,3.3,5
2025 ,10 ,6 ,23 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,7 ,0 ,0.68,4.5,22,-9.9,-9.9
2025 ,10 ,7 ,1 ,0.68,4.6,33,1.8,243
2025 ,10 ,7 ,2 ,0.68,4.7,22,2.7,224
2025 ,10 ,7 ,3 ,0.58,4.6,33,3,222
2025 ,10 ,7 ,4 ,0.56,4.5,22,1.1,238
2025 ,10 ,7 ,5 ,0.59,4.7,45,4.4,160
2025 ,10 ,7 ,6 ,0.57,4.9,33,3.8,148
2025 ,10 ,7 ,7 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,7 ,8 ,0.68,4.8,45,-9.9,-9.9
2025 ,10 ,7 ,9 ,0.69,4.8,33,2,35
2025 ,10 ,7 ,10 ,0.7,4.7,33,3.5,7
2025 ,10 ,7 ,11 ,0.68,4.5,22,4.7,352
2025 ,10 ,7 ,12 ,0.76,4.6,33,3.7,340
2025 ,10 ,7 ,13 ,0.69,4.5,22,3.6,6
2025 ,10 ,7 ,14 ,1.06,4.6,11,8.3,33
2025 ,10 ,7 ,15 ,1.5,5,22,9.6,32
2025 ,10 ,7 ,16 ,1.94,5.6,22,9.8,23
2025 ,10 ,7 ,17 ,1.59,5.1,22,10.3,17
2025 ,10 ,7 ,18 ,1.96,5.8,22,10.5,17
2025 ,10 ,7 ,19 ,2.29,6,22,10.6,22
2025 ,10 ,7 ,20 ,1.94,5.9,33,8.3,34
2025 ,10 ,7 ,21 ,1.98,5.9,33,8,43
2025 ,10 ,7 ,22 ,1.8,5.7,33,7.5,48
2025 ,10 ,7 ,23 ,1.61,5.4,33,5.2,57
2025 ,10 ,8 ,0 ,1.45,5.3,33,3.6,79
2025 ,10 ,8 ,1 ,1.54,5.6,33,3.1,154
2025 ,10 ,8 ,2 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,8 ,3 ,1.16,5.5,33,2.9,154
2025 ,10 ,8 ,4 ,1.05,5.5,33,3,160
2025 ,10 ,8 ,5 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,8 ,6 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,8 ,7 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,8 ,8 ,1.19,6.1,45,2.3,223
2025 ,10 ,8 ,9 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,8 ,10 ,1.1,5.2,22,2.6,274
2025 ,10 ,8 ,11 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,8 ,12 ,1.18,5.1,22,3.1,325
2025 ,10 ,8 ,13 ,1.02,5,33,-9.9,-9.9
2025 ,10 ,8 ,14 ,1.39,5.1,33,8.3,28
2025 ,10 ,8 ,15 ,1.96,5.4,22,9.7,20
2025 ,10 ,8 ,16 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,8 ,17 ,2.06,5.4,11,9.4,27
2025 ,10 ,8 ,18 ,2.14,5.7,11,10,19
2025 ,10 ,8 ,19 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,8 ,20 ,2.05,5.9,22,6.8,26
2025 ,10 ,8 ,21 ,1.77,5.8,22,7,42
2025 ,10 ,8 ,22 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,8 ,23 ,1.78,5.8,22,7.1,38
2025 ,10 ,9 ,0 ,1.85,6,22,5.6,44
2025 ,10 ,9 ,1 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,9 ,2 ,1.71,5.8,33,5.7,48
2025 ,10 ,9 ,3 ,1.53,5.5,22,8.8,40
2025 ,10 ,9 ,4 ,1.37,5,22,8.9,41
2025 ,10 ,9 ,5 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,9 ,6 ,1.53,5.5,0,8.1,40
2025 ,10 ,9 ,7 ,1.6,5.4,11,9.2,37
2025 ,10 ,9 ,8 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,9 ,9 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,9 ,10 ,1.75,5.9,11,5.9,34
2025 ,10 ,9 ,11 ,2.23,5.9,11,9.1,27
2025 ,10 ,9 ,12 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,9 ,13 ,2.14,5.9,22,10.4,29
2025 ,10 ,9 ,14 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,9 ,15 ,2.12,5.4,22,11.4,31
2025 ,10 ,9 ,16 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,9 ,17 ,1.67,5.2,22,11.5,32
2025 ,10 ,9 ,18 ,2.22,5.6,22,12.5,36
2025 ,10 ,9 ,19 ,2.07,5.5,22,12.3,31
2025 ,10 ,9 ,20 ,2.38,6.5,22,10.9,34
2025 ,10 ,9 ,21 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,9 ,22 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,9 ,23 ,1.86,5.4,33,9.3,34
2025 ,10 ,10 ,0 ,1.89,5.7,33,8.9,36
2025 ,10 ,10 ,1 ,1.86,5.6,33,8,38
2025 ,10 ,10 ,2 ,1.55,5.4,33,7.7,43
2025 ,10 ,10 ,3 ,1.65,5.8,22,7,51
2025 ,10 ,10 ,4 ,1.43,5.5,33,6.5,55
2025 ,10 ,10 ,5 ,1.38,5.5,22,5.9,56
2025 ,10 ,10 ,6 ,1.37,5.6,33,4.6,64
2025 ,10 ,10 ,7 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,10 ,8 ,1.39,5.9,11,2.3,85
2025 ,10 ,10 ,9 ,1.27,5.7,22,-9.9,-9.9
2025 ,10 ,10 ,10 ,1.22,5.6,33,-9.9,-9.9
2025 ,10 ,10 ,11 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,10 ,12 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,10 ,13 ,1.28,5.3,22,5.1,359
2025 ,10 ,10 ,14 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,10 ,15 ,1.38,5.2,22,7.2,30
2025 ,10 ,10 ,16 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,10 ,17 ,1.46,4.8,11,8.9,31
2025 ,10 ,10 ,18 ,1.41,4.9,11,9.5,31
2025 ,10 ,10 ,19 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,10 ,20 ,1.33,5.3,11,7.3,33
2025 ,10 ,10 ,21 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,10 ,22 ,1.51,5.6,22,5.5,41
2025 ,10 ,10 ,23 ,1.48,5.5,22,4.7,50
2025 ,10 ,11 ,0 ,1.68,5.7,22,4,48
2025 ,10 ,11 ,1 ,1.28,5.4,33,3.1,32
2025 ,10 ,11 ,2 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,11 ,3 ,1.1,5.5,33,1.6,43
2025 ,10 ,11 ,4 ,1.02,5.3,22,1.5,170
2025 ,10 ,11 ,5 ,0.95,5.4,22,3.4,174
2025 ,10 ,11 ,6 ,0.89,5.2,11,3.3,175
2025 ,10 ,11 ,7 ,0.76,5.3,11,2.9,157
2025 ,10 ,11 ,8 ,0.67,5.2,22,3.1,164
2025 ,10 ,11 ,9 ,0.64,5,33,1.4,187
2025 ,10 ,11 ,10 ,0.77,5.3,22,2.1,299
2025 ,10 ,11 ,11 ,0.85,5.8,22,3.1,311
2025 ,10 ,11 ,12 ,0.85,5.6,22,4.8,340
2025 ,10 ,11 ,13 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,11 ,14 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,11 ,15 ,0.9,5.1,11,5,359
2025 ,10 ,11 ,16 ,0.82,5.1,0,5.3,2
2025 ,10 ,11 ,17 ,0.82,4.8,22,5.4,2
2025 ,10 ,11 ,18 ,0.86,5.1,0,4.5,8
2025 ,10 ,11 ,19 ,0.74,5.2,348,3.4,7
2025 ,10 ,11 ,20 ,0.75,5,11,2.7,29
2025 ,10 ,11 ,21 ,0.58,4.9,0,2,37
2025 ,10 ,11 ,22 ,0.72,5.6,11,-9.9,-9.9
2025 ,10 ,11 ,23 ,0.71,5.2,11,-9.9,-9.9
2025 ,10 ,12 ,0 ,0.76,5.7,33,-9.9,-9.9
2025 ,10 ,12 ,1 ,0.73,5.5,33,-9.9,-9.9
2025 ,10 ,12 ,2 ,0.73,5.6,11,1.7,326
2025 ,10 ,12 ,3 ,0.6,5.2,22,-9.9,-9.9
2025 ,10 ,12 ,4 ,0.59,5.2,0,-9.9,-9.9
2025 ,10 ,12 ,5 ,0.61,5.2,11,1.4,335
2025 ,10 ,12 ,6 ,0.55,5,0,-9.9,-9.9
2025 ,10 ,12 ,7 ,0.51,5.3,11,-9.9,-9.9
2025 ,10 ,12 ,8 ,0.58,5.2,45,1.7,186
2025 ,10 ,12 ,9 ,0.56,5.4,33,-9.9,-9.9
2025 ,10 ,12 ,10 ,0.46,5.2,33,1.4,270
2025 ,10 ,12 ,11 ,0.53,5.7,22,3.2,292
2025 ,10 ,12 ,12 ,0.42,5,11,3.1,306
2025 ,10 ,12 ,13 ,0.52,5.7,22,3.7,308
2025 ,10 ,12 ,14 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,12 ,15 ,0.46,5.1,22,3.9,312
2025 ,10 ,12 ,16 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,12 ,17 ,0.47,4.8,22,4.1,347
2025 ,10 ,12 ,18 ,0.47,4.8,11,3.3,23
2025 ,10 ,12 ,19 ,0.46,4.8,202,2.7,57
2025 ,10 ,12 ,20 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,12 ,21 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,12 ,22 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,12 ,23 ,0.35,5.1,11,1.7,353
2025 ,10 ,13 ,0 ,0.39,5.5,11,2.8,355
2025 ,10 ,13 ,1 ,0.41,5.6,33,2.1,10
2025 ,10 ,13 ,2 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,13 ,3 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,13 ,4 ,0.38,5.1,22,1.2,96
2025 ,10 ,13 ,5 ,0.38,4.8,11,1.8,32
2025 ,10 ,13 ,6 ,0.31,5,11,3.1,28
2025 ,10 ,13 ,7 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,13 ,8 ,0.37,4.9,11,1.7,63
2025 ,10 ,13 ,9 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,13 ,10 ,0.29,5.2,22,1.4,11
2025 ,10 ,13 ,11 ,0.24,4.7,11,2,358
2025 ,10 ,13 ,12 ,0.3,4.8,22,3,342
2025 ,10 ,13 ,13 ,0.32,4.5,22,2.5,348
2025 ,10 ,13 ,14 ,0.31,4.8,11,3.6,349
2025 ,10 ,13 ,15 ,0.33,5,11,4.6,347
2025 ,10 ,13 ,16 ,0.35,4.5,22,4.8,7
2025 ,10 ,13 ,17 ,0.48,4.7,225,4.5,11
2025 ,10 ,13 ,18 ,0.38,4.2,0,4.7,19
2025 ,10 ,13 ,19 ,0.35,3.9,11,4.3,14
2025 ,10 ,13 ,20 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,13 ,21 ,0.32,4.2,326,2.3,4
2025 ,10 ,13 ,22 ,0.34,4.6,0,2,6
2025 ,10 ,13 ,23 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,14 ,0 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,14 ,1 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,14 ,2 ,0.32,4.6,22,1.2,336
2025 ,10 ,14 ,3 ,0.34,4.9,22,2.3,11
2025 ,10 ,14 ,4 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,14 ,5 ,0.34,4.6,11,4.2,27
2025 ,10 ,14 ,6 ,0.29,4.1,11,4.1,42
2025 ,10 ,14 ,7 ,0.24,3.9,11,3.9,44
2025 ,10 ,14 ,8 ,0.34,4.1,22,4.2,59
2025 ,10 ,14 ,9 ,0.26,3.8,11,3.8,42
2025 ,10 ,14 ,10 ,0.3,3.7,33,4.5,8
2025 ,10 ,14 ,11 ,0.32,3.6,45,4.9,355
2025 ,10 ,14 ,12 ,0.29,3.8,22,4.4,344
2025 ,10 ,14 ,13 ,0.38,4,213,4.1,341
2025 ,10 ,14 ,14 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,14 ,15 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,14 ,16 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,14 ,17 ,0.39,3.4,33,6.1,3
2025 ,10 ,14 ,18 ,0.46,3.7,22,4.7,13
2025 ,10 ,14 ,19 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,14 ,20 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,14 ,21 ,0.41,3.8,11,1.1,316
2025 ,10 ,14 ,22 ,0.38,3.8,33,1.6,253
2025 ,10 ,14 ,23 ,0.44,3.9,33,3,263
2025 ,10 ,15 ,0 ,0.53,4.2,22,3,240
2025 ,10 ,15 ,1 ,0.53,4.3,0,2.1,235
2025 ,10 ,15 ,2 ,0.65,4.8,11,3.1,231
2025 ,10 ,15 ,3 ,0.52,4.6,22,2.2,229
2025 ,10 ,15 ,4 ,0.53,4.5,22,4.1,160
2025 ,10 ,15 ,5 ,0.49,4.5,33,4.4,164
2025 ,10 ,15 ,6 ,0.5,4.5,11,3.7,183
2025 ,10 ,15 ,7 ,0.58,4.7,22,3.4,160
2025 ,10 ,15 ,8 ,0.66,4.7,11,3.5,148
2025 ,10 ,15 ,9 ,0.55,4.8,33,-9.9,-9.9
2025 ,10 ,15 ,10 ,0.5,4.6,11,1.7,264
2025 ,10 ,15 ,11 ,0.51,4.8,0,1.9,317
2025 ,10 ,15 ,12 ,0.49,4.6,22,3.3,334
2025 ,10 ,15 ,13 ,0.49,4.7,22,4,351
2025 ,10 ,15 ,14 ,0.51,4.5,22,4.7,357
2025 ,10 ,15 ,15 ,0.53,4.3,22,4.7,355
2025 ,10 ,15 ,16 ,0.58,4.3,22,4.8,6
2025 ,10 ,15 ,17 ,0.6,4,33,6.1,18
2025 ,10 ,15 ,18 ,0.82,4.3,22,5.1,23
2025 ,10 ,15 ,19 ,0.88,4.7,22,3.1,19
2025 ,10 ,15 ,20 ,0.96,4.6,22,3.1,2
2025 ,10 ,15 ,21 ,0.97,5,33,1.9,11
2025 ,10 ,15 ,22 ,0.91,4.9,22,-9.9,-9.9
2025 ,10 ,15 ,23 ,0.89,4.8,33,-9.9,-9.9
2025 ,10 ,16 ,0 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,16 ,1 ,0.77,4.7,22,-9.9,-9.9
2025 ,10 ,16 ,2 ,0.71,4.6,22,-9.9,-9.9
2025 ,10 ,16 ,3 ,0.72,4.8,22,-9.9,-9.9
2025 ,10 ,16 ,4 ,0.64,4.5,22,1.5,179
2025 ,10 ,16 ,5 ,0.59,4.6,11,2.6,143
2025 ,10 ,16 ,6 ,0.66,4.7,11,3.1,145
2025 ,10 ,16 ,7 ,0.62,4.5,11,2.9,151
2025 ,10 ,16 ,8 ,0.65,4.7,11,2.4,140
2025 ,10 ,16 ,9 ,0.65,4.7,11,-9.9,-9.9
2025 ,10 ,16 ,10 ,0.67,4.7,11,2,326
2025 ,10 ,16 ,11 ,0.66,4.8,22,2.8,344
2025 ,10 ,16 ,12 ,0.66,4.8,11,3.2,345
2025 ,10 ,16 ,13 ,0.64,4.7,11,4.9,342
2025 ,10 ,16 ,14 ,0.64,4.5,0,5.4,344
2025 ,10 ,16 ,15 ,0.68,4.4,11,5.9,353
2025 ,10 ,16 ,16 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,16 ,17 ,0.77,4.2,22,8.5,13
2025 ,10 ,16 ,18 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,16 ,19 ,1.43,5,22,6.6,14
2025 ,10 ,16 ,20 ,1.65,5.5,22,6.1,23
2025 ,10 ,16 ,21 ,1.77,5.7,22,3.2,23
2025 ,10 ,16 ,22 ,1.4,5.3,22,1.5,29
2025 ,10 ,16 ,23 ,1.39,5.2,22,1.8,22
2025 ,10 ,17 ,0 ,1.16,5.2,11,2.9,22
2025 ,10 ,17 ,1 ,1.09,5.1,22,1.4,33
2025 ,10 ,17 ,2 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,17 ,3 ,1.22,5.6,22,2.8,146
2025 ,10 ,17 ,4 ,1.31,5.6,22,3.6,144
2025 ,10 ,17 ,5 ,1.19,5.7,33,3.7,149
2025 ,10 ,17 ,6 ,1.21,5.7,11,3,161
2025 ,10 ,17 ,7 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,17 ,8 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,17 ,9 ,1.16,5.4,33,-9.9,-9.9
2025 ,10 ,17 ,10 ,0.99,5.3,11,1.8,340
2025 ,10 ,17 ,11 ,0.95,5.3,0,2.5,325
2025 ,10 ,17 ,12 ,0.98,5.5,11,3.1,319
2025 ,10 ,17 ,13 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,17 ,14 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,17 ,15 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,17 ,16 ,0.89,5.4,0,3.2,353
2025 ,10 ,17 ,17 ,0.99,5.3,0,2.9,8
2025 ,10 ,17 ,18 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,17 ,19 ,1.24,5.6,22,1.3,21
2025 ,10 ,17 ,20 ,1.28,5.6,11,-9.9,-9.9
2025 ,10 ,17 ,21 ,1.32,5.7,11,-9.9,-9.9
2025 ,10 ,17 ,22 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,17 ,23 ,1.23,5.4,11,2,7
2025 ,10 ,18 ,0 ,0.95,5.2,11,-9.9,-9.9
2025 ,10 ,18 ,1 ,0.85,4.9,22,1.5,334
2025 ,10 ,18 ,2 ,0.8,5,0,-9.9,-9.9
2025 ,10 ,18 ,3 ,0.8,4.8,11,-9.9,-9.9
2025 ,10 ,18 ,4 ,0.87,5.3,11,2.6,158
2025 ,10 ,18 ,5 ,0.92,5.7,22,2.8,173
2025 ,10 ,18 ,6 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,18 ,7 ,0.9,5.1,11,2.7,175
2025 ,10 ,18 ,8 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,18 ,9 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,18 ,10 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,18 ,11 ,1,5.1,11,2.4,320
2025 ,10 ,18 ,12 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,18 ,13 ,0.78,4.8,22,5.7,357
2025 ,10 ,18 ,14 ,0.76,4.8,0,7.4,12
2025 ,10 ,18 ,15 ,0.95,4.7,0,7.6,11
2025 ,10 ,18 ,16 ,1.64,5.3,11,6.9,26
2025 ,10 ,18 ,17 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,18 ,18 ,2.28,6.3,22,4.2,28
2025 ,10 ,18 ,19 ,1.95,5.8,22,7.5,25
2025 ,10 ,18 ,20 ,2.27,6.3,11,7.1,34
2025 ,10 ,18 ,21 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,18 ,22 ,2.02,5.9,11,7.4,39
2025 ,10 ,18 ,23 ,2.13,5.7,22,9.2,45
2025 ,10 ,19 ,0 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,19 ,1 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,19 ,2 ,2.02,5.9,11,9.8,34
2025 ,10 ,19 ,3 ,-9.9,-9.9,-9.9,-9.9,-9.9
2025 ,10 ,19 ,4 ,2.1,5.7,11,10.2,33
2025 ,10 ,19 ,5 ,2.43,6.1,0,9.8,33
